'Código da unidade geográfica;Situação do setor;Logradouro;Número no logradouro;Complemento;Latitude;Longitude;Localidade;Ponto de referência;Espécie de endereço;Tipo de estabelecimento;Indicador de endereço;Identificação domicílio coletivo;Número da quadra;Número da face;CEP
240200605000039;Urbano;RUA TANCREDO NEVES;247;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;5;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;243;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;5;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;239;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;5;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;235;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;5;59300000
240200605000039;Urbano;TRAVESSA TANCREDO NEVES;244;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;4;59300000
240200605000039;Urbano;TRAVESSA TANCREDO NEVES;246;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;4;59300000
240200605000039;Urbano;TRAVESSA TANCREDO NEVES;248;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;4;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;IGREJA DE SAO JOAQUIM;Único;;38;3;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;245;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;3;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;153;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;3;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;150;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;3;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;119;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;3;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;145;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;3;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;130;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;3;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;135;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;3;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;125;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;3;59300000
240200605000039;Urbano;RUA TANCREDO NEVES;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;3;59300000
240200605000039;Urbano;RUA DEODORO DA FONSECA;248A;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;2;59300000
240200605000039;Urbano;RUA DEODORO DA FONSECA;248;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;2;59300000
240200605000039;Urbano;RUA DEODORO DA FONSECA;240;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;2;59300000
240200605000039;Urbano;RUA DEODORO DA FONSECA;235;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;GARGEM;Único;;38;2;59300000
240200605000039;Urbano;RUA DEODORO DA FONSECA;246;LADO;;;BOA PASSAGEM;;Domicílio particular;;-;;38;2;59300000
240200605000039;Urbano;RUA DEODORO DA FONSECA;246A;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;DEPOSITO LOJAS BAHIA;Único;;38;2;59300000
240200605000039;Urbano;RUA DEODORO DA FONSECA;246;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;2;59300000
240200605000039;Urbano;RUA DEODORO DA FONSECA;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;397;LADO;;;BOA PASSAGEM;;Domicílio particular;;-;;38;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;397;;;;BOA PASSAGEM;;Domicílio particular;;-;;38;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;401;TERREO;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;OFICINA;Único;;38;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;401;ANDAR 1;;;BOA PASSAGEM;;Domicílio particular;;-;;38;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;407;TERREO;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;ARMAZEM;Único;;38;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;407;ANDAR 1;;;BOA PASSAGEM;;Domicílio particular;;-;;38;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;BOA PASSAGEM;;Estabelecimento de saúde;POSTO DE SAUDE;Único;;38;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;CONAB;Único;;38;1;59300000
240200605000039;Urbano;AVENIDA JULIO RODRIGUES;868;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;4;59300000
240200605000039;Urbano;AVENIDA JULIO RODRIGUES;860;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;4;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;4;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;60;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;102;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;96;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;86;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;76;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;44;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;46;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;GARAGEM;Único;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;20;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA SEVERIANO ALVES DA COSTA;64;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;365;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;359;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;DEPOSITO;Único;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;373;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;375;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;379;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;381A;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;381;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;383;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;405;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;403;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;409;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;407;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;413;;;;BOA PASSAGEM;;Domicílio particular;;-;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;307B;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;SERIGRAFIA;Único;;37;1;59300000
240200605000039;Urbano;RUA MANOEL MAIA;307;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;ACADEMIA DE GINASTICA;Único;;37;1;59300000
240200605000039;Urbano;AVENIDA JULIO RODRIGUES;976;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;OFICINA DE PINTURA;Único;;35;4;59300000
240200605000039;Urbano;AVENIDA JULIO RODRIGUES;972;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;GALPAO;Único;;35;4;59300000
240200605000039;Urbano;AVENIDA JULIO RODRIGUES;966;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;SERIGRAFIA;Único;;35;4;59300000
240200605000039;Urbano;AVENIDA JULIO RODRIGUES;962;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;OFICINA MECANICA;Único;;35;4;59300000
240200605000039;Urbano;AVENIDA JULIO RODRIGUES;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;BAR TO BOLADO;Único;;35;4;59300000
240200605000039;Urbano;RUA MANOEL MAIA;414;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;412;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;412;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;SALAO DE BELEZA;Único;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;410;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;408;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;406;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;404;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;402;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;400;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;398;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;394;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;384;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;384;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;SALAO DE BELEZA;Único;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;376;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;374;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;372;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;370;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;BORRACHARIA;Único;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;370;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;368;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;366;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;364;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;362;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;358;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;352;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;346;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;RUA MANOEL MAIA;338;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;3;59300000
240200605000039;Urbano;TRAVESSA MANOEL MAIA;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;2;59300000
240200605000039;Urbano;TRAVESSA MANOEL MAIA;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;2;59300000
240200605000039;Urbano;TRAVESSA MANOEL MAIA;58FNS;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;2;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;1;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;1;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;345;;;;BOA PASSAGEM;;Domicílio particular;;-;;35;1;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;535;;;;BOA PASSAGEM;;Domicílio particular;;-;;34;7;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;451;;;;BOA PASSAGEM;;Domicílio particular;;-;;34;7;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;LAVA JATO;Único;;34;6;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;420;;;;BOA PASSAGEM;;Domicílio particular;;-;;34;6;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;418;;;;BOA PASSAGEM;;Domicílio particular;;-;;34;6;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;416;;;;BOA PASSAGEM;;Domicílio particular;;-;;34;6;59300000
240200605000039;Urbano;AVENIDA JULIO RODRIGUES;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;GARAGEM;Único;;34;5;59300000
240200605000039;Urbano;AVENIDA JULIO RODRIGUES;995;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;SERIGRAFIA;Único;;34;5;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;161;;;;BOA PASSAGEM;;Edificação em construção;;-;;34;3;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;160;;;;BOA PASSAGEM;;Domicílio particular;;-;;34;2;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;FABRICA BOLSAS;Único;;34;2;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;34;2;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;549;;;;BOA PASSAGEM;;Domicílio particular;;-;;34;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;POSTO DE GASOLINA;Único;;36;2;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;150;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;626;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;130;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;616;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;604;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;LANCHONETE;Único;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;604;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;568;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;106;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;104;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;100;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;102;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;98;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;96;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;94;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA VOLUNTARIOS DA PATRIA;512;;;;BOA PASSAGEM;;Domicílio particular;;-;;33;3;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;502;TERREO;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;ESTABELECIMENTO COMERCIAL;Único;;33;2;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;502;ANDAR 1;;;BOA PASSAGEM;;Domicílio particular;;-;;33;2;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;SN;;;;BOA PASSAGEM;;Estabelecimento de saúde;HOSPITAL PSIQUIATRICO;Único;;33;2;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;165;TERREO;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;SUPERMERCADO;Único;;33;1;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;165;ANDAR 1;;;BOA PASSAGEM;;Domicílio particular;;-;;33;1;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;SN;;;;BOA PASSAGEM;;Edificação em construção;;-;;32;3;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;573;;;;BOA PASSAGEM;;Domicílio particular;;-;;32;3;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;SN;;;;BOA PASSAGEM;;Domicílio particular;;-;;32;3;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;SN;;;;BOA PASSAGEM;;Edificação em construção;;-;;32;3;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;561;;;;BOA PASSAGEM;;Domicílio particular;;-;;32;3;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;557;;;;BOA PASSAGEM;;Domicílio particular;;-;;32;3;59300000
240200605000039;Urbano;RUA FRANCISCO DAVID DE MEDEIROS;553;;;;BOA PASSAGEM;;Domicílio particular;;-;;32;3;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;644;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;PRACA DE MOTO TAXI;Único;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;652;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;MERCEARIA;Único;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;652;;;;BOA PASSAGEM;;Domicílio particular;;-;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;661;LADO;;;BOA PASSAGEM;;Domicílio particular;;-;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;661;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;MERCEARIA;Único;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;ARMAZEM DE RACAO ANIMAL;Único;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;886;TERREO;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;COMERCIO DE BEBIDAS;Único;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;886;ANDAR 1;;;BOA PASSAGEM;;Domicílio particular;;-;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;693;TERREO;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;OFICINA MECANICA;Único;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;693A;ANDAR 1;;;BOA PASSAGEM;;Domicílio particular;;-;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;703;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;SALAO DE BELEZA;Único;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;703;;;;BOA PASSAGEM;;Domicílio particular;;-;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;711;;;;BOA PASSAGEM;;Domicílio particular;;-;;31;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;737;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;COMERCIO DE BEBIDAS;Único;;30;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;CEMITERIO PUBLICO;Único;;30;2;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;60;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;3;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;50;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;3;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;19;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;3;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;OFICINA MECANICA;Único;;29;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;OFICINA MECANICA;Único;;29;2;59300000
240200605000039;Urbano;RUA SAO JORGE;409;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;OFICINA MECANICA;Único;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;434;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;OFICINA MECANICA;Único;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;2;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;4;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;441;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;576;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;480;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;477;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;573;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;461;;;;BOA PASSAGEM;;Domicílio particular;;-;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;457;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;OFICINA MECANICA;Único;;29;1;59300000
240200605000039;Urbano;RUA SAO JORGE;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;TRANSPORTADORA;Único;;29;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;BOA PASSAGEM;;Estabelecimento de outras finalidades;FABRICA DO CAFE BANGU;Único;;28;2;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;ALTO DA BOA VISTA;;Estabelecimento de outras finalidades;POSTO DE GASOLINA BOA VISTA;Único;;27;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;ALTO DA BOA VISTA;;Estabelecimento de outras finalidades;COMERCIO DE BEBIDAS;Único;;26;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;ALTO DA BOA VISTA;;Domicílio particular;;-;;26;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;183;;;;ALTO DA BOA VISTA;;Domicílio particular;;-;;26;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;ALTO DA BOA VISTA;;Estabelecimento de outras finalidades;FABRICA DE DOCES;Único;;26;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;ALTO DA BOA VISTA;;Estabelecimento de outras finalidades;OFICINA MECANICA CARROS;Único;;26;1;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;SN;;;;ALTO DA BOA VISTA;;Edificação em construção;;-;;25;4;59300000
240200605000039;Urbano;RUA SEM DENOMINACAO;SN;;;;ALTO DA BOA VISTA;;Edificação em construção;;-;;25;4;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;1920;;;;ALTO DA BOA VISTA;;Domicílio particular;;-;;24;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;1857;;;;ALTO DA BOA VISTA;;Domicílio particular;;-;;25;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;1855A;;;;ALTO DA BOA VISTA;;Domicílio particular;;-;;25;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;1855;TERREO;;;ALTO DA BOA VISTA;;Estabelecimento de outras finalidades;LANCHONETE;Único;;25;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;1855;ANDAR 1;;;ALTO DA BOA VISTA;;Domicílio particular;;-;;25;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;TERREO;;;ALTO DA BOA VISTA;;Estabelecimento de outras finalidades;BAR GALEGO CASA SHOW;Único;;25;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;ANDAR 1;;;ALTO DA BOA VISTA;;Domicílio particular;;-;;25;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;ALTO DA BOA VISTA;;Domicílio particular;;-;;25;1;59300000
240200605000039;Urbano;AVENIDA DOUTOR RUI MARIZ;SN;;;;ALTO DA BOA VISTA;;Estabelecimento de outras finalidades;QUEIJEIRA;Único;;25;1;59300000
